VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
8673,STE MICHELLE WINE ESTATES,6783,Hawk Crest Cab Svgn,8.38,12.99,750.0,925,7751.5,160.0,2192.4,1513.89,17.73,15919.7,-5559.1,-253.56230614851304,0.17297297297297298,0.2828355802102819
9744,FREDERICK WILDMAN & SONS,26774,El Coto Blanco Rioja,9.26,13.99,750.0,837,7750.62,107.0,1282.93,755.37,11.88,3999.93,-6467.69,-504.13428636012867,0.12783751493428913,0.1655261127496897
6785,PALM BAY INTERNATIONAL INC,27528,Bertani Due Uve White Venet,7.33,10.99,750.0,1056,7740.48,129.0,1417.71,670.39,14.370000000000001,13605.41,-6322.7699999999995,-445.98472184015066,0.12215909090909091,0.18315530819794124
28750,SMOKY QUARTZ DISTILLERY LLC,4524,Smoky Quartz Granite Cst Rum,21.99,27.49,750.0,352,7740.48,60.0,1649.3999999999999,1539.4399999999998,47.36,342.65,-6091.08,-369.29065114587127,0.17045454545454544,0.21308756046136673
4950,LATITUDE BEVERAGE COMPANY,15837,Ninety+Cellars Lot 37 Shiraz,5.26,9.99,750.0,1471,7737.46,266.0,2614.34,1704.28,29.54,1610.0,-5123.12,-195.96226963593105,0.18082936777702244,0.3378809066541216
7255,PSP WINES,20406,Tenuta Santo Pietro Percept,13.69,21.99,750.0,565,7734.85,95.0,1995.05,924.55,10.58,648.71,-5739.8,-287.7020626049473,0.168141592920354,0.257930018035256
10754,PERFECTA WINES,20509,Ch Mylord Cuvee Milady,7.43,12.99,750.0,1041,7734.63,143.0,1775.57,1002.19,15.93,28720.52,-5959.06,-335.61391553135053,0.1373679154658982,0.22956107790547187
4425,MARTIGNETTI COMPANIES,23984,Triennes Rose 2012,9.86,14.99,750.0,784,7730.24,82.0,1229.18,524.65,9.14,144929.24,-6501.0599999999995,-528.8940594542703,0.10459183673469388,0.15900929337252143
7245,PROXIMO SPIRITS INC.,1082,Bushmills Blackbush VAP,20.45,26.99,750.0,378,7730.099999999999,31.0,875.6899999999999,680.76,24.42,38994.78,-6854.41,-782.7438933869292,0.082010582010582,0.11328313993350668
9165,ULTRA BEVERAGE COMPANY LLP,12946,Middle Sister Smarty Pants C,6.57,9.99,750.0,1174,7713.18,217.0,2175.83,1587.42,23.990000000000002,68054.7,-5537.35,-254.49368746639215,0.1848381601362862,0.28209247029111206
9165,ULTRA BEVERAGE COMPANY LLP,21849,Attems Pnt Grigio Ramato,11.72,16.99,750.0,658,7711.759999999999,107.0,1797.9299999999998,899.4599999999999,11.89,68054.7,-5913.83,-328.9243741413737,0.16261398176291794,0.23314133219913483
3252,E & J GALLO WINERY,23539,Vin Vault Chard,12.41,18.99,3000.0,621,7706.61,73.0,1401.27,1227.36,32.85,61966.91,-6305.34,-449.97323856216144,0.11755233494363929,0.18182702900497105
7153,PINE STATE TRADING CO,29400,Ch D'Arcins Haut Medoc,12.49,20.99,750.0,617,7706.33,111.0,2345.89,1402.33,12.33,15884.82,-5360.4400000000005,-228.50346776703088,0.17990275526742303,0.30441078957168977
516,BANFI PRODUCTS CORP,31347,Florio Sweet Marsala Italy,7.09,10.99,750.0,1086,7699.74,203.0,2230.97,1406.72,22.490000000000002,8510.41,-5468.77,-245.1296969479644,0.1869244935543278,0.2897461472725053
12546,JIM BEAM BRANDS COMPANY,1168,Old Grand Dad Bonded,14.28,24.99,750.0,539,7696.92,138.0,2662.62,1765.1,108.79,123880.97,-5034.3,-189.07316853324923,0.2560296846011132,0.34593317846619165
1392,CONSTELLATION BRANDS INC,33684,R Mondavi Pvt Sel Merlot,10.32,17.99,1500.0,745,7688.400000000001,138.0,2495.62,2022.8899999999999,30.61,79528.99,-5192.780000000001,-208.07574871174302,0.18523489932885906,0.32459549451121167
2242,DELICATO VINEYARDS INC,46311,Twisted Old Vine Znfdl,4.76,6.99,750.0,1615,7687.4,289.0,2132.11,1464.02,31.990000000000002,7982.65,-5555.289999999999,-260.55362997218714,0.17894736842105263,0.2773512500975623
10754,PERFECTA WINES,26996,Bleu de Mer Blanc,9.03,13.99,750.0,851,7684.53,58.0,755.42,535.59,6.41,28720.52,-6929.11,-917.2526541526569,0.0681551116333725,0.09830399516951589
9552,M S WALKER INC,36123,Qupe Central Coast Syrah Cal,11.76,17.99,750.0,653,7679.280000000001,92.0,1728.08,1220.35,10.17,55551.82,-5951.200000000001,-344.3822045275682,0.14088820826952528,0.22503151337104518
8352,LUXCO INC,2349,Blood Oath Bourbon,70.3,89.99,750.0,109,7662.7,16.0,1599.84,1499.85,12.63,10261.6,-6062.86,-378.9666466646665,0.14678899082568808,0.20878280501650853
1392,CONSTELLATION BRANDS INC,10205,R Mondavi Pnt Nr Napa Vly,16.99,26.99,750.0,450,7645.5,86.0,2309.14,1621.3999999999999,9.52,79528.99,-5336.360000000001,-231.09729163238265,0.19111111111111112,0.30202602838270876
4425,MARTIGNETTI COMPANIES,18014,Argyle Brut,13.6,21.99,750.0,562,7643.2,103.0,2163.97,1525.28,11.4,144929.24,-5479.23,-253.202678410514,0.18327402135231316,0.28312356081222523
3252,E & J GALLO WINERY,5381,E&J Peach Brandy,0.73,0.99,50.0,10469,7642.37,2349.0,2325.51,780.12,121.87,61966.91,-5316.86,-228.63199900236935,0.22437673130193905,0.3042917314916708
9165,ULTRA BEVERAGE COMPANY LLP,4899,Clement Mahina Coco Liqueur,14.28,20.99,750.0,535,7639.8,124.0,2664.7599999999998,1618.2399999999998,97.76,68054.7,-4975.040000000001,-186.6974887044237,0.23177570093457944,0.3487997067986073
9165,ULTRA BEVERAGE COMPANY LLP,2405,Old Tahoe Honey Rye,28.35,37.99,750.0,269,7626.150000000001,6.0,161.94,161.94,4.74,68054.7,-7464.210000000001,-4609.244164505373,0.022304832713754646,0.02123483015676324
9552,M S WALKER INC,16458,Gerard Bertrand Corbieres Ro,8.55,14.99,750.0,891,7618.049999999999,132.0,1762.68,1299.02,14.57,55551.82,-5855.369999999999,-332.18564912519565,0.14814814814814814,0.23138204658672498
90024,VINILANDIA USA,10469,Easton Svgn Bl Sierra Foothl,10.32,15.99,750.0,738,7616.16,157.0,2744.43,1588.1,17.43,2802.64,-4871.73,-177.51336343065773,0.2127371273712737,0.36034300749984244
4425,MARTIGNETTI COMPANIES,25904,Casal Garcia Sangria,5.22,7.99,750.0,1459,7615.9800000000005,213.0,1098.3700000000001,456.16,23.82,144929.24,-6517.610000000001,-593.3892950462958,0.14599040438656613,0.1442191287267036
7153,PINE STATE TRADING CO,10452,Line 39 Lk Cnty Petite Sirah,6.07,9.99,750.0,1252,7599.64,229.0,2228.71,1359.6000000000001,25.44,15884.82,-5370.93,-240.98828470281015,0.1829073482428115,0.2932652072992931
90024,VINILANDIA USA,20552,Cafaggio Basilica Chianti Cl,9.58,13.99,750.0,793,7596.94,201.0,3090.99,1910.76,22.32,2802.64,-4505.95,-145.77691936887535,0.25346784363177804,0.4068730304569998
9165,ULTRA BEVERAGE COMPANY LLP,16782,Penner-Ash Willamette Pnt Nr,24.5,37.99,750.0,310,7595.0,63.0,2338.37,1634.5600000000002,6.96,68054.7,-5256.63,-224.79889837792993,0.2032258064516129,0.3078828176431863
4425,MARTIGNETTI COMPANIES,2653,Litigation Wheat Whiskey,35.15,44.99,750.0,216,7592.400000000001,18.0,809.82,719.84,14.200000000000001,144929.24,-6782.580000000001,-837.541675927984,0.08333333333333333,0.10666192508297771
10754,PERFECTA WINES,23828,Ermisch Pnt Nr Erendira Rise,24.32,35.99,750.0,312,7587.839999999999,10.0,359.90000000000003,287.92,1.11,28720.52,-7227.94,-2008.318977493748,0.03205128205128205,0.04743115300269907
12546,JIM BEAM BRANDS COMPANY,2997,Yamazaki 12 Yr Japanese,63.23,85.99,750.0,120,7587.6,12.0,1079.8799999999999,359.96,9.45,123880.97,-6507.72,-602.6336259584399,0.1,0.14232168274553217
9165,ULTRA BEVERAGE COMPANY LLP,22598,Animo Cab Svgn,45.15,69.99,750.0,168,7585.2,24.0,1679.76,69.99,2.7,68054.7,-5905.44,-351.5645092156022,0.14285714285714285,0.22145230185097295
10754,PERFECTA WINES,14811,Primaterra Pnt Nr,7.53,10.99,750.0,1007,7582.71,158.0,1609.42,997.01,17.51,28720.52,-5973.29,-371.14550583439996,0.15690168818272096,0.21224865516418273
10754,PERFECTA WINES,36850,Frey Svgn Bl Organic Mendcno,9.52,13.99,750.0,796,7577.92,116.0,1558.84,1062.21,12.85,28720.52,-6019.08,-386.12558055990354,0.1457286432160804,0.20570816266204972
653,STATE WINE & SPIRITS,19276,Pali Tower 15 The Winery,9.08,13.99,750.0,833,7563.639999999999,404.0,5651.96,3035.83,44.92,8014.9800000000005,-1911.6799999999994,-33.82331085145683,0.4849939975990396,0.7472539676663618
4425,MARTIGNETTI COMPANIES,23957,Angels & Cowboys Rose,9.45,13.99,750.0,800,7560.0,124.0,1734.76,881.37,13.83,144929.24,-5825.24,-335.795153220042,0.155,0.22946560846560846
1128,BROWN-FORMAN CORP,8283,Korbel X Dry,18.79,27.99,1500.0,402,7553.58,79.0,2261.21,1373.52,17.63,68601.68,-5292.37,-234.05035357176024,0.19651741293532338,0.29935606692455763
4425,MARTIGNETTI COMPANIES,18974,Pine Ridge Napa Vlly Cab Svg,32.67,49.99,750.0,231,7546.77,42.0,2391.58,1601.72,4.66,144929.24,-5155.1900000000005,-215.55582501944323,0.18181818181818182,0.3169011378377769
90024,VINILANDIA USA,14920,Broadbent Gruner Veltliner,7.84,12.99,1000.0,962,7542.08,161.0,2240.39,1324.05,24.15,2802.64,-5301.6900000000005,-236.64138832971048,0.16735966735966737,0.2970520068734354
660,SAZERAC NORTH AMERICA INC.,4344,Calypso Silver Rum,10.71,14.99,1750.0,702,7518.42,83.0,978.17,766.35,152.59,17932.33,-6540.25,-668.6209963503277,0.11823361823361823,0.1301031333711072
9552,M S WALKER INC,37217,Castano Solanera Yecla Mona,8.66,12.99,750.0,868,7516.88,156.0,2220.44,1251.13,17.32,55551.82,-5296.4400000000005,-238.5311019437589,0.17972350230414746,0.29539383361181765
6215,MOONLIGHT MEADERY,16568,Moonlight Meadery Sumptuous,8.84,12.99,375.0,850,7514.0,139.0,1805.6100000000001,1649.73,8.23,365.61,-5708.389999999999,-316.14745155376846,0.1635294117647059,0.2402994410433857
4425,MARTIGNETTI COMPANIES,19397,Thunevin Calvet Cuvee Constn,11.48,16.99,750.0,654,7507.92,113.0,2032.87,953.4699999999999,12.59,144929.24,-5475.05,-269.3261251334321,0.172782874617737,0.27076340717535613
12546,JIM BEAM BRANDS COMPANY,17458,Skinnygirl Rose Wine,6.03,8.99,750.0,1245,7507.35,302.0,2825.98,1684.21,33.56,123880.97,-4681.370000000001,-165.65474631809144,0.242570281124498,0.37642843346853416
1392,CONSTELLATION BRANDS INC,6357,Taylor Golden Sherry,9.2,13.99,3000.0,816,7507.2,174.0,2434.26,1077.23,78.3,79528.99,-5072.94,-208.3976239185625,0.21323529411764705,0.32425671355498725
4425,MARTIGNETTI COMPANIES,21194,Paul Hobbs Beckstoffer Cab S,227.27,349.99,750.0,33,7499.91,0.0,0.0,0.0,0.0,144929.24,-7499.91,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,6145,Marcus James Cab Svgn Mendza,5.19,8.99,1500.0,1445,7499.55,302.0,2436.98,1464.19,67.41,79528.99,-5062.57,-207.73949724659207,0.20899653979238755,0.32495016367648727
4425,MARTIGNETTI COMPANIES,25514,Elvio Cogno Barolo Cascina N,33.78,49.99,750.0,222,7499.16,13.0,661.87,661.87,1.43,144929.24,-6837.29,-1033.0261229546588,0.05855855855855856,0.0882592183657903
8673,STE MICHELLE WINE ESTATES,39437,Columbia Crest Two Cab Svgn,4.51,6.99,750.0,1662,7495.62,315.0,2293.85,1014.61,35.11,15919.7,-5201.77,-226.77027704514248,0.18953068592057762,0.30602538549179387
3960,DIAGEO NORTH AMERICA INC,2654,Tanqueray Bloomsbury,22.47,28.99,1000.0,333,7482.509999999999,258.0,7479.42,4957.29,270.90000000000003,257032.07,-3.089999999999236,-0.04131336387045033,0.7747747747747747,0.9995870369702147
4425,MARTIGNETTI COMPANIES,42886,Clos de Los Siete Mendoza,13.24,19.99,750.0,565,7480.599999999999,127.0,2538.73,1379.31,14.14,144929.24,-4941.869999999999,-194.65914059391895,0.2247787610619469,0.3393751838087854
10754,PERFECTA WINES,17188,The Messenger Telegram Red 1,11.4,18.99,750.0,656,7478.400000000001,107.0,1867.9299999999998,1157.34,11.88,28720.52,-5610.470000000001,-300.35761511405684,0.16310975609756098,0.2497766902011125
17035,PERNOD RICARD USA,33765,Perrier Jouet Gr Brut,38.95,59.99,1500.0,192,7478.400000000001,36.0,2264.64,1193.81,8.040000000000001,123780.22,-5213.76,-230.22467147096228,0.1875,0.3028241335044929
1392,CONSTELLATION BRANDS INC,33672,Toasted Head Merlot Cal,7.18,10.99,750.0,1041,7474.38,186.0,2101.14,1457.72,20.56,79528.99,-5373.24,-255.72974670892944,0.1786743515850144,0.2811122795469323
1590,DIAGEO CHATEAU ESTATE WINES,25581,BV Coastal Estate Merlot,6.07,8.99,750.0,1231,7472.17,287.0,2595.13,1333.52,31.96,7259.75,-4877.04,-187.93046976452047,0.2331437855402112,0.34730607039186745
9552,M S WALKER INC,25544,Tilia Bonarda Mendoza,7.94,11.99,750.0,941,7471.54,147.0,1556.53,749.3000000000001,16.35,55551.82,-5915.01,-380.01259211194133,0.15621679064824653,0.20832786815034116
4425,MARTIGNETTI COMPANIES,41157,Phillips Sixth Sense Syrah,10.73,15.99,750.0,695,7457.349999999999,137.0,2190.63,1503.06,15.21,144929.24,-5266.719999999999,-240.42033570251476,0.1971223021582734,0.29375448383138786
8673,STE MICHELLE WINE ESTATES,14130,14 Hands Hot to Trot White,5.8,9.99,750.0,1284,7447.2,242.0,2278.58,1025.41,26.990000000000002,15919.7,-5168.62,-226.83513416250474,0.18847352024922118,0.3059646578579869
3252,E & J GALLO WINERY,14624,The Naked Grape Pnt Nr,4.57,6.99,750.0,1629,7444.530000000001,341.0,2196.59,1187.17,37.910000000000004,61966.91,-5247.9400000000005,-238.91304248858458,0.20933087783916512,0.2950609373593766
4425,MARTIGNETTI COMPANIES,17981,If You See Kay Red Blend,11.68,17.99,750.0,637,7440.16,106.0,2060.94,1395.28,11.74,144929.24,-5379.219999999999,-261.00808368996667,0.1664050235478807,0.27700210748155957
6355,NICHE W & S,1093,Old St Andrew 3 Mini Barrels,19.52,24.99,150.0,381,7437.12,31.0,774.6899999999999,724.7099999999999,4.96,551.21,-6662.43,-860.0123920535957,0.08136482939632546,0.1041653220601523
9552,M S WALKER INC,2144,West Cork Black Rsv Irish Wh,33.33,41.99,750.0,223,7432.59,15.0,573.85,535.86,11.84,55551.82,-6858.74,-1195.2147773808485,0.06726457399103139,0.0772072722967364
9165,ULTRA BEVERAGE COMPANY LLP,2252,Buck Bourbon 8 Yr,22.05,29.99,750.0,337,7430.85,45.0,1271.55,1181.58,35.53,68054.7,-6159.3,-484.39306358381504,0.13353115727002968,0.1711177052423343
17032,JEWELL TOWNE VINEYARDS,35318,Jewell Towne Marechal Foch,7.46,11.49,750.0,996,7430.16,206.0,2366.94,1643.07,22.81,283.61,-5063.219999999999,-213.91416765950973,0.20682730923694778,0.31855841596950807
9165,ULTRA BEVERAGE COMPANY LLP,3128,Ocean Organic Vodka,4.64,5.99,50.0,1601,7428.639999999999,314.0,1880.86,772.71,16.28,68054.7,-5547.78,-294.9597524536648,0.19612742036227357,0.25319035516595234
2450,DJINN SPIRITS LLC,2162,Djinn Spirits Gin,21.58,33.99,750.0,344,7423.5199999999995,38.0,1242.6200000000001,1145.65,29.990000000000002,251.28,-6180.9,-497.40870097052994,0.11046511627906977,0.1673895941547945
9165,ULTRA BEVERAGE COMPANY LLP,883,Patron Burdeos Anejo Tequila,390.62,499.99,750.0,19,7421.78,1.0,499.99,499.99,0.79,68054.7,-6921.79,-1384.3856877137541,0.05263157894736842,0.06736793599379125
3252,E & J GALLO WINERY,7269,Gallo Fairbanks Wh Port,5.44,7.99,1500.0,1364,7420.16,220.0,1757.8,878.9,49.24,61966.91,-5662.36,-322.12765957446805,0.16129032258064516,0.2368951612903226
2555,DISARONNO INTERNATIONAL LLC,1212,DiSaronna Amaretto Sour VAP,14.38,21.99,750.0,516,7420.08,352.0,7680.48,4084.1299999999997,277.3,5861.03,260.39999999999964,3.390413099181297,0.6821705426356589,1.0350939612510917
9165,ULTRA BEVERAGE COMPANY LLP,5370,DiSaronno Rsva Ltd Edition,255.47,349.99,750.0,29,7408.63,0.0,0.0,0.0,0.0,68054.7,-7408.63,-inf,0.0,0.0
9552,M S WALKER INC,6646,Brown Jug Cream Bourbon,13.56,18.99,750.0,546,7403.76,98.0,1861.0199999999998,1443.2399999999998,77.3,55551.82,-5542.740000000001,-297.83344617467844,0.1794871794871795,0.25136147038801904
10754,PERFECTA WINES,23632,Firesteed Wines Rose Pnt Nr,9.26,15.99,750.0,797,7380.22,217.0,3469.83,1311.18,24.19,28720.52,-3910.3900000000003,-112.69687563944055,0.2722710163111669,0.4701526512759782
9744,FREDERICK WILDMAN & SONS,19174,Cavicchioli Sw Italian Spkln,7.38,11.99,750.0,1000,7380.0,167.0,1973.33,1230.97,18.51,3999.93,-5406.67,-273.9871182214835,0.167,0.2673888888888889
8673,STE MICHELLE WINE ESTATES,19382,Anew Rsl,6.7,9.99,750.0,1101,7376.700000000001,167.0,1803.33,1293.78,18.43,15919.7,-5573.370000000001,-309.0599058408611,0.1516802906448683,0.24446297124730568
10754,PERFECTA WINES,27014,Jean-Claude Boisset Gev-Chmb,46.97,69.99,750.0,157,7374.29,18.0,1259.82,349.95,2.0100000000000002,28720.52,-6114.47,-485.3447317870807,0.11464968152866242,0.17083949776859872
10754,PERFECTA WINES,21750,Santos Sangria,6.84,9.99,1500.0,1078,7373.5199999999995,173.0,1728.27,1188.81,38.52,28720.52,-5645.25,-326.6416705723064,0.16048237476808905,0.23438873156918272
4425,MARTIGNETTI COMPANIES,27989,Hundred Acre Kayli Morgan,307.18,469.99,750.0,24,7372.32,0.0,0.0,0.0,0.0,144929.24,-7372.32,-inf,0.0,0.0
3252,E & J GALLO WINERY,37527,Redwood Creek Pnt Grigio,7.18,10.99,1500.0,1026,7366.679999999999,222.0,2370.78,1250.83,49.6,61966.91,-4995.9,-210.7281147976615,0.21637426900584794,0.32182475687826817
90047,CRUSH WINES,17489,Ch St Pierre Rose,8.78,14.99,750.0,839,7366.42,151.0,2146.4900000000002,1223.14,16.78,1457.73,-5219.93,-243.18445462126542,0.1799761620977354,0.2913884899313371
9165,ULTRA BEVERAGE COMPANY LLP,18881,Middle Sister Pnt Nr Goodie,6.53,9.99,750.0,1128,7365.84,191.0,1896.0900000000001,1352.64,21.12,68054.7,-5469.75,-288.4752306061421,0.16932624113475178,0.2574166693819035
90032,LABELLE VYDS AND WINERY,46826,LaBelle Winery Grnt St Apple,10.34,14.99,375.0,712,7362.08,129.0,1933.71,1484.01,7.57,778.25,-5428.37,-280.72306602334373,0.18117977528089887,0.26265810749136115
4425,MARTIGNETTI COMPANIES,33578,Tommasi Pinot Grigio Le Ros,9.86,14.99,750.0,746,7355.5599999999995,133.0,2041.67,921.4,14.83,144929.24,-5313.889999999999,-260.2717383318558,0.17828418230563003,0.27756826128805967
4425,MARTIGNETTI COMPANIES,41612,Ridge Geyserville Znfdl,24.18,36.99,750.0,304,7350.72,52.0,2025.48,1128.71,5.78,144929.24,-5325.24,-262.9124948160436,0.17105263157894737,0.2755485176962257
10754,PERFECTA WINES,18636,Castello di Cacchiano Rosso,10.95,15.99,750.0,669,7325.55,60.0,940.4,721.54,6.640000000000001,28720.52,-6385.150000000001,-678.9823479370481,0.08968609865470852,0.12837261366040775
2000,SOUTHERN WINE & SPIRITS NE,19972,Ch Montrose 10,221.47,329.99,750.0,33,7308.51,7.0,2309.9300000000003,989.97,0.79,19016.59,-4998.58,-216.39530202213913,0.21212121212121213,0.31606031872433643
3252,E & J GALLO WINERY,23406,The Naked Grape Box Merlot,11.91,17.99,3000.0,613,7300.829999999999,98.0,1587.02,1347.17,44.1,61966.91,-5713.8099999999995,-360.0339000138624,0.1598694942903752,0.21737528472790082
4848,LAIRD & CO,6198,Lazzaroni Sambuca,19.52,24.99,750.0,374,7300.4800000000005,32.0,639.68,499.74999999999994,25.23,1043.69,-6660.8,-1041.270635317659,0.0855614973262032,0.08762163583764354
8673,STE MICHELLE WINE ESTATES,26497,Ch Ste Michelle Canoe Rdg Me,11.61,19.99,750.0,628,7291.08,103.0,1874.9699999999998,1018.4399999999999,11.44,15919.7,-5416.110000000001,-288.8638218211492,0.16401273885350318,0.25715943317039447
7153,PINE STATE TRADING CO,24056,Honig Svgn Bl Rsv,12.74,20.99,750.0,572,7287.28,94.0,1785.06,835.56,10.47,15884.82,-5502.219999999999,-308.2372581313793,0.16433566433566432,0.24495559385669277
7153,PINE STATE TRADING CO,40296,Choya Plum Wine,13.72,20.99,750.0,531,7285.32,86.0,1805.1399999999999,881.5799999999999,9.58,15884.82,-5480.18,-303.58753337691263,0.16195856873822975,0.24777772287284566
7153,PINE STATE TRADING CO,25844,Ch Chaigneau Brdx,11.99,17.99,750.0,607,7277.929999999999,71.0,1277.29,755.5799999999999,7.87,15884.82,-6000.639999999999,-469.79464334646,0.11696869851729819,0.1755018253816676
10754,PERFECTA WINES,32805,Truchard Carneros Pnt Nr,16.12,24.99,750.0,451,7270.12,95.0,2629.0499999999997,1754.36,10.51,28720.52,-4641.07,-176.5303056237044,0.2106430155210643,0.3616240172101698
2000,SOUTHERN WINE & SPIRITS NE,18613,Juve Y Camp Rose Brut Pnt Nr,9.33,13.99,750.0,779,7268.07,119.0,1744.81,1179.2,13.17,19016.59,-5523.26,-316.55366486895423,0.1527599486521181,0.24006510669269834
9165,ULTRA BEVERAGE COMPANY LLP,26450,Pere Anselme CDR Rose,7.79,11.99,750.0,933,7268.07,167.0,2002.33,971.19,18.59,68054.7,-5265.74,-262.98062756888226,0.1789924973204716,0.27549679626090556
90024,VINILANDIA USA,25147,Zinzilla Zinfandel,8.6,12.99,750.0,845,7267.0,87.0,1178.13,977.28,9.58,2802.64,-6088.87,-516.824968382097,0.10295857988165681,0.1621205449291317
9552,M S WALKER INC,38473,Adelsheim Pnt Gris Ore,10.38,15.99,750.0,699,7255.62,116.0,1896.84,1199.26,12.86,55551.82,-5358.78,-282.5109128866958,0.1659513590844063,0.26143044977548435
9552,M S WALKER INC,31910,Luna di Luna Merlot/Cab Ca'M,6.75,9.99,750.0,1074,7249.5,205.0,2111.95,1294.75,22.76,55551.82,-5137.55,-243.2609673524468,0.1908752327746741,0.291323539554452
3089,SIDNEY FRANK IMPORTING CO,2158,Sortilege Liqueur,12.4,16.99,375.0,584,7241.6,138.0,2758.62,1579.2099999999998,54.21,8549.55,-4482.9800000000005,-162.50806562701644,0.2363013698630137,0.38094067609368093
9552,M S WALKER INC,16494,Tenuta di Arceno Chianti Cls,11.68,17.99,750.0,620,7241.599999999999,120.0,2189.7999999999997,1717.06,13.24,55551.82,-5051.799999999999,-230.69686729381678,0.1935483870967742,0.30239173663278834
4425,MARTIGNETTI COMPANIES,18618,Picket Fence Pnt Nr RRV,10.66,15.99,750.0,678,7227.4800000000005,144.0,2305.56,1432.11,15.97,144929.24,-4921.92,-213.48045594128976,0.21238938053097345,0.3189991532318318
12546,JIM BEAM BRANDS COMPANY,8522,Dekuyper Peachtree Scnapps,0.71,0.99,50.0,10177,7225.67,1003.0,992.97,400.95,51.84,123880.97,-6232.7,-627.6826087394383,0.09855556647342045,0.13742255043476936
